case_id,method,freeze_reason_d,freeze_reason_q,estimator_state_d,estimator_state_q,sample_index,time_s,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1187,0.1186,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1188,0.1187,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1189,0.1188,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1190,0.1189,0,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1191,0.119,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1192,0.1191,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1193,0.1192,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1194,0.1193,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1195,0.1194,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1196,0.1195,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1197,0.1196,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1198,0.1197,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,1199,0.1198,1,1,1,0,0,0
D03_id_iq_step,P,none,none,active,active,1200,0.1199,1,1,1,1,1,1
P08_opposed_20pct,P,startup_no_completed_command,startup_no_completed_command,startup,startup,1,0,0,0,0,0,0,0
P08_opposed_20pct,P,trusted_post_s2_execution,trusted_post_s2_execution,warmup,warmup,2,0.0001,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,3,0.0002,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,4,0.0003,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,5,0.0004,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,6,0.0005,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,7,0.0006,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,8,0.0007,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,9,0.0008,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,10,0.0009,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,11,0.001,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,12,0.0011,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,13,0.0012,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,14,0.0013,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,15,0.0014,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,16,0.0015,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,17,0.0016,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,18,0.0017,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,19,0.0018,0,0,1,1,0,0
P08_opposed_20pct,P,window_incomplete,window_incomplete,frozen_excitation,frozen_excitation,20,0.0019,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,21,0.002,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,22,0.0021,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,23,0.0022,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,24,0.0023,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,25,0.0024,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,26,0.0025,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,27,0.0026,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,28,0.0027,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,29,0.0028,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,30,0.0029,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,31,0.003,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,32,0.0031,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,33,0.0032,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,34,0.0033,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,35,0.0034,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,36,0.0035,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,37,0.0036,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,38,0.0037,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,39,0.0038,0,1,1,0,0,0
P08_opposed_20pct,P,none,u_hp_below_threshold,active,frozen_excitation,40,0.0039,1,0,1,0,1,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,41,0.004,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,42,0.0041,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,43,0.0042,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,44,0.0043,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,45,0.0044,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,46,0.0045,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,47,0.0046,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,48,0.0047,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,49,0.0048,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,50,0.0049,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,51,0.005,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,52,0.0051,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,53,0.0052,1,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,54,0.0053,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,55,0.0054,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,56,0.0055,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,57,0.0056,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,58,0.0057,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,59,0.0058,1,1,1,1,0,0
P08_opposed_20pct,P,none,none,active,active,60,0.0059,1,1,1,0,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,61,0.006,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,62,0.0061,0,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,63,0.0062,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,64,0.0063,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,65,0.0064,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,66,0.0065,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,67,0.0066,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,68,0.0067,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,69,0.0068,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,70,0.0069,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,71,0.007,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,72,0.0071,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,73,0.0072,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,74,0.0073,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,75,0.0074,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,76,0.0075,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,77,0.0076,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,78,0.0077,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,79,0.0078,1,1,1,1,0,0
P08_opposed_20pct,P,none,none,active,active,80,0.0079,1,1,1,1,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,81,0.008,1,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,82,0.0081,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,83,0.0082,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,84,0.0083,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,85,0.0084,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,86,0.0085,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,87,0.0086,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,88,0.0087,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,89,0.0088,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,90,0.0089,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,91,0.009,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,92,0.0091,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,93,0.0092,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,94,0.0093,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,95,0.0094,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,96,0.0095,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,97,0.0096,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,98,0.0097,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,99,0.0098,1,1,1,1,0,0
P08_opposed_20pct,P,u_hp_below_threshold,none,frozen_excitation,active,100,0.0099,0,1,1,1,0,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,101,0.01,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,102,0.0101,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,103,0.0102,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,104,0.0103,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,105,0.0104,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,106,0.0105,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,107,0.0106,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,108,0.0107,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,109,0.0108,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,110,0.0109,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,111,0.011,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,112,0.0111,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,113,0.0112,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,114,0.0113,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,115,0.0114,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,116,0.0115,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,117,0.0116,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,118,0.0117,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,119,0.0118,1,1,1,0,0,0
P08_opposed_20pct,P,none,none,active,active,120,0.0119,1,1,1,1,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,121,0.012,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,122,0.0121,1,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,123,0.0122,0,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,124,0.0123,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,125,0.0124,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,126,0.0125,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,127,0.0126,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,128,0.0127,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,129,0.0128,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,130,0.0129,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,131,0.013,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,132,0.0131,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,133,0.0132,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,134,0.0133,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,135,0.0134,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,136,0.0135,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,137,0.0136,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,138,0.0137,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,139,0.0138,1,1,1,0,0,0
P08_opposed_20pct,P,none,none,active,active,140,0.0139,1,1,1,1,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,141,0.014,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,142,0.0141,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,143,0.0142,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,144,0.0143,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,145,0.0144,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,146,0.0145,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,147,0.0146,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,148,0.0147,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,149,0.0148,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,150,0.0149,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,151,0.015,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,152,0.0151,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,153,0.0152,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,154,0.0153,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,155,0.0154,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,156,0.0155,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,157,0.0156,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,158,0.0157,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,159,0.0158,1,1,1,1,0,0
P08_opposed_20pct,P,none,none,active,active,160,0.0159,1,1,1,0,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,161,0.016,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,162,0.0161,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,163,0.0162,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,164,0.0163,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,165,0.0164,1,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,166,0.0165,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,167,0.0166,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,168,0.0167,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,169,0.0168,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,170,0.0169,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,171,0.017,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,172,0.0171,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,173,0.0172,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,174,0.0173,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,175,0.0174,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,176,0.0175,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,177,0.0176,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,178,0.0177,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,179,0.0178,1,1,1,0,0,0
P08_opposed_20pct,P,none,none,active,active,180,0.0179,1,1,1,1,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,181,0.018,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,182,0.0181,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,183,0.0182,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,184,0.0183,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,185,0.0184,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,186,0.0185,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,187,0.0186,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,188,0.0187,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,189,0.0188,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,190,0.0189,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,191,0.019,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,192,0.0191,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,193,0.0192,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,194,0.0193,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,195,0.0194,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,196,0.0195,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,197,0.0196,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,198,0.0197,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,199,0.0198,1,1,1,1,0,0
P08_opposed_20pct,P,none,none,active,active,200,0.0199,1,1,1,0,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,201,0.02,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,202,0.0201,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,203,0.0202,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,204,0.0203,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,205,0.0204,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,206,0.0205,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,207,0.0206,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,208,0.0207,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,209,0.0208,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,210,0.0209,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,211,0.021,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,212,0.0211,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,213,0.0212,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,214,0.0213,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,215,0.0214,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,216,0.0215,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,217,0.0216,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,218,0.0217,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,219,0.0218,0,0,1,1,0,0
P08_opposed_20pct,P,none,none,active,active,220,0.0219,1,1,1,1,1,1
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,221,0.022,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,222,0.0221,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,223,0.0222,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,224,0.0223,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,225,0.0224,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,226,0.0225,1,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,227,0.0226,0,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,228,0.0227,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,229,0.0228,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,230,0.0229,1,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,231,0.023,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,232,0.0231,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,233,0.0232,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,234,0.0233,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,235,0.0234,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,236,0.0235,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,237,0.0236,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,238,0.0237,0,0,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,239,0.0238,0,0,1,1,0,0
P08_opposed_20pct,P,u_hp_below_threshold,u_hp_below_threshold,frozen_excitation,frozen_excitation,240,0.0239,0,0,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,241,0.024,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,242,0.0241,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,243,0.0242,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,244,0.0243,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,245,0.0244,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,246,0.0245,0,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,247,0.0246,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,248,0.0247,0,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,249,0.0248,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,250,0.0249,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,251,0.025,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,252,0.0251,1,1,1,0,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,253,0.0252,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,254,0.0253,1,1,1,1,0,0
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,active,active,255,0.0254,1,1,1,1,0,0
